0.47495,0.73547,0.11423,0.11623,0.12224,0.50902
0.9499,0.36273,0.088176,0.35271,0.14028,0.39479
0.49098,0.38878,0.81563,0.93387,0.67134,0.072144
0.53707,0.93788,0.73146,0.38677,0.26253,0.41283
0.33667,0.8978,0.13026,0.57114,0.58918,0.8517
0.43487,0.68737,0.7976,0.17435,0.42886,0.61323
0.3988,0.26453,0.83768,0.28257,0.57114,0.40481
0.55912,0.5992,0.8517,0.14028,0.006012,0.61723
0.55311,0.44489,0.17234,0.52305,0.68938,0.59719
0.45291,0.66533,0.02004,0.58317,0.98397,0
0.88978,0.80762,0.72545,0.1002,0.21242,0.32665
0.75351,0.97996,0.83567,0.85772,0.54509,0.39078
0.40281,0.52305,0.25852,0.93186,0.82966,0.16032
0.52705,0.20842,0.99399,0.032064,0.12826,0.52505
0.17435,0.064128,0.19439,0.28056,0.81764,0.69539
0.23447,0.99198,0.27255,0.78357,0.2024,0.71944
0.81764,0.24649,0.87976,0.32465,0.74349,0.76152
0.26253,0.67535,0.81964,0.60721,0.63727,0.70541
0.52906,0.044088,0.73948,0.72745,0.086172,0.36473
0.50701,0.046092,0.90581,0.15631,0.67936,0.028056
0.5491,0.78958,0.056112,0.10822,0.62725,0.63527
0.72946,0.82766,0.79359,0.41082,0.012024,0.23647
0.50301,0.56713,0.65331,0.90581,0.51703,0.48697
0.30862,0.096192,0.53908,0.22044,0.67535,0.67735
0.59719,0.9519,0.58116,0.78156,0.75752,0.67134
0.53307,0.81363,0.92585,0.40681,0.61323,0.71543
0.08016,0.7515,0.046092,0.36473,0.65731,0.24449
0.29259,0.47896,0.73547,0.72946,0.046092,0.94589
0.63928,0.04008,0.41483,0.62725,0.66132,0.31263
0.71944,0.501,0.41884,0.024048,0.76353,0.97595
0.72345,0.09018,0.31663,0.47295,0.38076,0.72946
0.14429,0.24449,0.43687,0.62525,0.48096,0.29058
